dataset,stratum_type,stratum,selector,coverage_prompt_count,top1_rate,mean_selected_error,median_selected_error,mean_improvement_vs_persistence,positive_improvement_rate,direction_match_rate
heldout_test72,selected_explanation_class,overreaction_correction,max_evidence_weights_count,4,0.5,0.14075,0.12869999999999998,-0.003975000000000025,0.5,0.5
heldout_test72,selected_explanation_class,underreaction_correction,max_evidence_weights_count,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,max_evidence_weights_count,6,0.8333333333333334,0.12999999999999998,0.13979999999999998,0.0,0.0,0.0
heldout_test72,selected_explanation_class,market_microstructure,max_evidence_weights_count,1,0.0,0.1287,0.1287,-0.0176999999999999,0.0,0.0
heldout_test72,selected_explanation_class,other,max_evidence_weights_count,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
heldout_test72,category,Politics,oracle_best_candidate,45,1.0,0.14172888888888885,0.1072999999999999,0.03689111111111109,0.6444444444444445,0.6444444444444445
heldout_test72,category,Elections,oracle_best_candidate,7,1.0,0.12692857142857136,0.1475999999999999,0.08878571428571425,0.7142857142857143,0.7142857142857143
heldout_test72,category,Companies,oracle_best_candidate,9,1.0,0.1472555555555555,0.0932999999999999,0.024733333333333322,0.5555555555555556,0.5555555555555556
heldout_test72,category,Financials,oracle_best_candidate,1,1.0,0.0731,0.0731,0.035,1.0,1.0
heldout_test72,market_direction,down,oracle_best_candidate,27,1.0,0.1405111111111111,0.0945999999999999,0.026903703703703704,0.48148148148148145,0.48148148148148145
heldout_test72,market_direction,up,oracle_best_candidate,35,1.0,0.1391685714285714,0.1097,0.051794285714285675,0.7714285714285715,0.7714285714285715
heldout_test72,market_move_bin,large,oracle_best_candidate,30,1.0,0.21278333333333335,0.1863,0.06976999999999996,0.7333333333333333,0.7333333333333333
heldout_test72,market_move_bin,medium,oracle_best_candidate,29,1.0,0.07516206896551719,0.0658999999999999,0.014520689655172411,0.5517241379310345,0.5517241379310345
heldout_test72,market_move_bin,small,oracle_best_candidate,3,1.0,0.0338333333333333,0.035,0.0083333333333333,0.6666666666666666,0.6666666666666666
heldout_test72,valid_candidate_count,3,oracle_best_candidate,9,1.0,0.182,0.1486,0.04988888888888888,0.7777777777777778,0.7777777777777778
heldout_test72,valid_candidate_count,5,oracle_best_candidate,43,1.0,0.1379255813953488,0.1066,0.04308837209302323,0.6511627906976745,0.6511627906976745
heldout_test72,valid_candidate_count,4,oracle_best_candidate,7,1.0,0.10114285714285708,0.0835,0.033914285714285716,0.7142857142857143,0.7142857142857143
heldout_test72,valid_candidate_count,1,oracle_best_candidate,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,oracle_best_candidate,2,1.0,0.1658,0.1658,0.0,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,oracle_best_candidate,34,1.0,0.14762647058823522,0.10694999999999995,0.05442352941176468,0.7647058823529411,0.7647058823529411
heldout_test72,selected_explanation_class,base_rate_calibration,oracle_best_candidate,21,1.0,0.1312571428571428,0.1097,0.029495238095238078,0.8095238095238095,0.8095238095238095
heldout_test72,selected_explanation_class,resolution_rule,oracle_best_candidate,4,1.0,0.08197499999999992,0.05474999999999995,0.09947500000000001,0.5,0.5
heldout_test72,selected_explanation_class,causal_chain,oracle_best_candidate,21,1.0,0.15357619047619048,0.0775,0.06064761904761903,0.9047619047619048,0.9047619047619048
heldout_test72,selected_explanation_class,direct_resolution,oracle_best_candidate,11,1.0,0.15274545454545452,0.1435,0.08559999999999994,0.8181818181818182,0.8181818181818182
heldout_test72,selected_explanation_class,trend_continuation,oracle_best_candidate,4,1.0,0.11854999999999992,0.0683499999999999,0.02245,0.75,0.75
heldout_test72,selected_explanation_class,overreaction_correction,oracle_best_candidate,3,1.0,0.1221333333333333,0.0835,0.03846666666666663,1.0,1.0
heldout_test72,selected_explanation_class,underreaction_correction,oracle_best_candidate,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,oracle_best_candidate,16,1.0,0.13141874999999997,0.11344999999999994,0.0027437500000000127,0.125,0.125
heldout_test72,selected_explanation_class,market_microstructure,oracle_best_candidate,2,1.0,0.07145,0.07145,0.02294999999999995,1.0,1.0
heldout_test72,selected_explanation_class,other,oracle_best_candidate,1,1.0,0.0386999999999999,0.0386999999999999,0.0129,1.0,1.0
heldout_test72,category,Politics,core_relative_logit,45,0.6,0.16451999999999997,0.1335,0.014099999999999994,0.4888888888888889,0.4888888888888889
heldout_test72,category,Elections,core_relative_logit,7,0.42857142857142855,0.14318571428571425,0.1475999999999999,0.07252857142857143,0.42857142857142855,0.42857142857142855
heldout_test72,category,Companies,core_relative_logit,9,0.3333333333333333,0.17857777777777772,0.1432999999999999,-0.006588888888888877,0.2222222222222222,0.2222222222222222
heldout_test72,category,Financials,core_relative_logit,1,0.0,0.0781,0.0781,0.03,1.0,1.0
heldout_test72,market_direction,down,core_relative_logit,27,0.5185185185185185,0.16914814814814813,0.1473,-0.0017333333333333202,0.37037037037037035,0.37037037037037035
heldout_test72,market_direction,up,core_relative_logit,35,0.5428571428571428,0.15782857142857137,0.1207,0.0331342857142857,0.5142857142857142,0.5142857142857142
heldout_test72,market_move_bin,large,core_relative_logit,30,0.6333333333333333,0.23298666666666668,0.19204999999999994,0.04956666666666667,0.5333333333333333,0.5333333333333333
heldout_test72,market_move_bin,medium,core_relative_logit,29,0.41379310344827586,0.10189310344827583,0.0892999999999999,-0.01221034482758621,0.3793103448275862,0.3793103448275862
heldout_test72,market_move_bin,small,core_relative_logit,3,0.6666666666666666,0.048833333333333305,0.0465,-0.006666666666666667,0.3333333333333333,0.3333333333333333
heldout_test72,valid_candidate_count,3,core_relative_logit,9,0.6666666666666666,0.19633333333333336,0.1486,0.03555555555555554,0.5555555555555556,0.5555555555555556
heldout_test72,valid_candidate_count,5,core_relative_logit,43,0.5348837209302325,0.15746976744186042,0.1345,0.023544186046511616,0.4883720930232558,0.4883720930232558
heldout_test72,valid_candidate_count,4,core_relative_logit,7,0.42857142857142855,0.1347142857142857,0.1207,0.0003428571428571592,0.2857142857142857,0.2857142857142857
heldout_test72,valid_candidate_count,1,core_relative_logit,1,1.0,0.0562999999999999,0.0562999999999999,0.0,0.0,0.0
heldout_test72,valid_candidate_count,2,core_relative_logit,2,0.0,0.27675,0.27675,-0.11094999999999991,0.0,0.0
heldout_test72,selected_explanation_class,source_credibility,core_relative_logit,34,0.5294117647058824,0.16172647058823525,0.12625,0.029023529411764698,0.5588235294117647,0.5588235294117647
heldout_test72,selected_explanation_class,base_rate_calibration,core_relative_logit,21,0.42857142857142855,0.14645238095238092,0.1335,0.010276190476190475,0.5238095238095238,0.5238095238095238
heldout_test72,selected_explanation_class,resolution_rule,core_relative_logit,7,0.5714285714285714,0.14265714285714282,0.1345,0.00451428571428573,0.2857142857142857,0.2857142857142857
heldout_test72,selected_explanation_class,causal_chain,core_relative_logit,21,0.6190476190476191,0.14647619047619043,0.0988999999999999,0.03067142857142857,0.5714285714285714,0.5714285714285714
heldout_test72,selected_explanation_class,direct_resolution,core_relative_logit,12,0.4166666666666667,0.18069166666666667,0.14539999999999997,0.018499999999999985,0.5,0.5
heldout_test72,selected_explanation_class,trend_continuation,core_relative_logit,6,0.16666666666666666,0.17963333333333328,0.15394999999999995,-0.029499999999999967,0.16666666666666666,0.16666666666666666
heldout_test72,selected_explanation_class,overreaction_correction,core_relative_logit,2,0.5,0.15734999999999996,0.15734999999999996,0.032249999999999945,1.0,1.0
heldout_test72,selected_explanation_class,underreaction_correction,core_relative_logit,1,1.0,0.0465,0.0465,0.0,0.0,0.0
heldout_test72,selected_explanation_class,evidence_irrelevance,core_relative_logit,14,0.5,0.1628928571428571,0.13994999999999996,0.006957142857142857,0.21428571428571427,0.21428571428571427
heldout_test72,selected_explanation_class,market_microstructure,core_relative_logit,2,0.5,0.1031,0.1031,0.0027000000000000496,0.5,0.5
heldout_test72,selected_explanation_class,other,core_relative_logit,1,0.0,0.0786999999999999,0.0786999999999999,-0.0271,0.0,0.0
